from_id:start_id,to_id:end_id,amount:int,year:int
1786,8716,5750,2010
9546,486,6650,2000
8802,1034,5450,1990
9413,5977,5850,2000
8725,2847,550,2010
6664,8167,2750,1990
8026,6481,1150,2010
4431,4932,4250,2000
8118,3900,2250,2000
4491,4147,4150,2000
101,4260,5450,2000
5994,8030,9150,1990
2274,8403,2550,1990
1840,837,350,2010
6150,7421,9550,2000
4466,4130,2750,2010
7393,9594,950,2000
6969,1317,7550,2010
4298,211,5850,1990
9487,608,8650,2010
9085,7074,8450,2010
2641,4593,8850,2010
1297,719,7250,2010
6291,5535,4750,2000
1297,3571,650,1990
2240,4773,7150,2000
2090,6452,2450,2010
1887,375,8950,2010
1555,3424,7750,2010
5967,2384,5750,2010
8331,4211,8350,1990
8614,78,6950,1990
2279,7971,6450,2000
7791,8291,7350,2010
818,2616,9850,2010
8568,2768,5450,2010
8719,1781,3750,1990
7789,8574,3950,1990
1366,2145,8450,1990
2306,7227,9750,2000
5726,9677,950,1990
4105,9856,7950,2000
7508,1493,7350,1990
5604,4004,4650,2000
3443,7779,9950,1990
3064,6283,950,2000
8887,4134,9850,2010
6977,308,9250,2010
4541,7655,7750,1990
944,5476,50,2010
3983,3668,7950,2010
7293,7870,7150,1990
2684,28,6750,2010
6400,685,6650,2010
4424,8820,3950,2010
7335,8030,1050,2010
7801,4928,8850,2010
2288,7897,5550,2010
4370,4629,150,2000
5983,1610,4450,1990
7470,3347,6250,2010
966,6623,7650,2010
7951,5148,9750,1990
2605,2513,1650,2010
6333,1751,4450,2010
3955,8428,4950,2000
4609,5194,3750,1990
3983,3023,8150,2010
8859,9303,3250,2000
6475,8267,1950,1990
324,270,7750,2000
3946,7385,150,2010
7187,293,50,2000
2303,2238,8150,2000
887,1357,8750,2010
9793,6740,850,2000
5429,9178,8450,2000
5716,6552,5050,2000
648,7818,8150,2000
2134,9221,5050,2000
7750,5239,3250,1990
8645,5310,50,1990
4707,8441,4950,1990
3770,5012,350,1990
3037,8573,8550,2010
6552,2802,9850,2010
2035,6043,8850,2010
6059,32,5750,2010
8207,3900,7550,2000
9211,8612,6750,1990
41,2072,8450,2000
3489,9941,4250,2010
6013,3186,2550,2010
9393,7846,6950,2010
461,7160,9850,2010
5253,3538,5350,2000
5577,4074,3050,2010
1193,5264,2550,2010
5443,5116,4250,2010
5961,4388,2150,2000
4377,4244,9150,2000
7104,9033,9250,1990
6072,4747,1250,1990
1128,5850,2450,1990
7375,5498,4350,2000
3705,6679,4650,1990
6202,1947,8150,1990
6835,4240,5950,1990
6370,1365,4750,2010
6751,6373,1750,1990
779,1436,5050,1990
2833,766,8350,2000
3668,32,7950,1990
9476,9561,3050,2000
458,5148,350,2010
9764,3945,9550,2000
5140,1889,8350,1990
1700,4802,2350,2010
9882,4207,3450,1990
2655,1458,7350,2010
270,7666,6250,2010
9199,938,3050,1990
3167,1303,8150,2010
6330,2352,5250,1990
6016,6686,4850,2000
329,7859,6450,1990
6125,7402,2450,2000
1604,896,9150,2010
7251,2933,9350,2010
4797,4316,5450,1990
4755,8691,7550,1990
8883,1798,6250,2010
4064,2221,6250,1990
3520,7399,250,2000
5353,5169,4150,2000
2146,3340,250,2010
108,4573,5750,2010
6537,9415,8350,1990
7664,6161,750,2010
9362,2304,5550,2010
6155,8682,1550,2010
5181,7519,2650,1990
7427,5684,4950,2010
8227,3796,6750,2010
4663,6850,2050,2000
82,5503,8550,2010
5175,70,4550,1990
6401,9227,2950,2010
9890,8964,550,2000
6903,1561,7750,2000
8340,5808,8850,1990
6586,690,4450,2000
3606,9236,5250,2000
420,7462,5350,1990
4739,3798,7650,2010
9153,7954,1750,1990
6697,6941,950,2010
2572,4144,9850,2000
3690,7319,5250,2010
8781,671,9250,2010
5671,8322,6850,2010
1845,6382,6850,2000
187,8311,4450,1990
696,720,7650,2000
762,4450,3650,2000
1658,8607,2650,1990
1167,9641,750,2010
1992,1776,1650,2000
5111,6439,1550,2010
3204,4732,8350,1990
1702,4391,6250,2000
7596,8122,6450,1990
7332,3823,1850,2010
9143,5559,3950,1990
2952,8148,2250,2010
2983,8755,3050,1990
5725,4677,4250,2010
8875,6822,4550,1990
5256,5527,3950,2000
5760,431,1750,2010
2406,5227,3450,1990
711,5094,3750,2010
7474,5476,7450,2010
4966,4064,5350,1990
7737,3195,3050,1990
8775,1073,6050,1990
3571,7604,4350,1990
43,1331,8450,1990
6042,6169,1950,1990
5562,9721,5950,2010
7542,9431,5950,2010
6857,5044,3150,2010
4091,1734,2350,2010
5811,5433,3050,1990
2594,8259,7050,2010
9686,776,3450,2000
9006,8885,1350,2010
9861,3840,4850,1990
4521,8390,6750,2000
4995,7596,6450,1990
1883,7342,5550,1990
5061,7980,8450,1990
8637,2634,6150,1990
2603,605,1550,2000
8927,6225,2450,2000
4827,1406,9250,2000
3285,4434,9550,2000
4047,465,2250,1990
8550,8755,7050,1990
4222,3631,5150,1990
3826,6287,8650,1990
612,8367,6550,2000
9472,5592,6650,2000
3831,2679,4550,1990
3697,6367,8450,1990
4821,7557,2150,2000
5662,5829,9850,2000
2200,9431,7550,2010
1283,6823,5050,1990
2624,9699,9550,2000
776,8046,5850,2000
3984,4939,9050,2010
8692,1804,1350,2010
4742,551,4050,1990
6255,6902,3250,2000
362,9841,2950,2010
8260,1224,1550,1990
9100,3355,1450,2000
8631,2507,8850,2000
5932,9812,7950,2010
1230,6510,5750,2000
1107,9748,8950,2000
1914,8690,5950,2000
0,1820,8350,2010
5946,3634,5650,2010
8076,8814,4150,1990
7788,3079,2650,2000
6402,5015,1750,2010
4286,4868,6850,1990
2745,297,3050,2010
6401,4194,9650,2010
3913,1442,9050,1990
1213,4639,1950,2000
2483,69,5150,2010
4898,3801,8550,1990
9183,926,4750,2000
7156,9198,6850,2000
7420,516,9750,1990
3154,857,9250,1990
2939,9260,9650,2000
9982,9352,8150,1990
9343,13,4050,2000
7418,8670,6450,1990
4849,1622,5250,2010
7459,637,550,2000
3841,6201,3150,2010
9949,9064,8150,2000
4065,8951,9350,2010
5832,7092,4950,1990
55,2688,1250,2010
2713,4468,5850,1990
8517,3515,1850,2000
453,8926,8650,1990
2406,5252,1650,2010
8401,5221,150,1990
2242,2800,8750,2000
8041,6158,7550,1990
3650,4691,1750,2000
3276,7726,9250,1990
6569,6484,9850,2010
134,636,5050,1990
9511,548,8650,1990
4992,7976,6550,1990
5295,9484,8550,2000
8508,3056,9950,2000
1025,4442,6350,1990
2420,130,2850,2000
1403,6992,2050,2000
8283,5552,3650,1990
9034,5720,8550,2000
7602,8294,5850,2000
7209,595,450,2000
8157,6664,9250,2000
7808,5073,1150,2010
6841,8560,5950,2000
8972,6145,7350,1990
199,5147,5550,2000
9059,7050,4450,1990
8751,3199,450,1990
4803,725,2250,2010
7591,9023,8950,2010
525,6942,8750,2000
7116,7415,9350,2000
6277,8855,1450,2000
6514,9675,8350,2010
1210,9420,1350,2010
4801,2004,1250,1990
6301,8497,2950,2010
4342,9293,450,2000
8154,5600,6250,1990
531,3419,7450,2010
6557,5163,5550,2010
5626,8267,3650,2000
5570,8722,1250,2000
9262,5950,4850,2000
8211,9584,4250,1990
7465,6832,6450,1990
2764,8779,7050,2010
6066,9640,9950,2000
4909,7956,5250,2000
4757,5607,5250,2000
5309,4122,7850,2010
5362,2900,150,2000
5347,6287,8350,2010
6189,2818,3550,2000
2717,8115,4150,2000
587,9887,6250,1990
4173,8868,4550,2010
507,9359,7150,2000
7825,5300,6950,2010
7377,9496,2150,1990
2148,908,7450,1990
6012,4686,9750,2000
8084,3891,5550,1990
7443,9513,9850,1990
5153,5132,3950,2010
1421,1690,5750,1990
2967,160,850,1990
6634,417,150,2000
9667,9287,850,2000
9539,1479,1250,2000
2982,5804,8950,1990
4201,7559,6550,2000
8846,881,8050,2000
7442,8994,7350,1990
417,6349,5250,2010
2898,3982,2250,2000
9430,8784,9250,1990
1312,9835,650,1990
6295,2145,9750,2010
494,2580,2950,2000
4718,907,4250,2010
3915,7473,2350,2010
1150,9536,6450,2000
6899,4410,6150,2010
8085,535,7950,2010
4867,5153,3150,2000
1111,32,6250,2010
9823,3042,5650,2000
9283,5905,9050,1990
4659,7092,450,2000
4216,7626,3050,2000
3598,9739,6150,2010
6663,7759,9950,1990
1559,3025,6550,1990
7947,3872,9650,2000
8984,2510,9650,2000
1199,4070,1650,2000
1004,7711,5950,1990
4413,8502,2150,1990
7608,8878,7450,2010
9026,869,5850,2010
609,4158,5050,1990
4443,8771,1350,2000
3232,4669,2350,1990
5588,9755,4150,2000
603,7995,250,2010
5147,7384,550,2010
6949,9137,5950,2010
3303,2310,7450,2000
6420,254,4750,2010
5299,54,2250,2010
2662,1741,9350,1990
5572,7653,750,1990
1257,3784,950,2000
1987,3329,9650,1990
5183,4089,9650,2010
5744,6457,2950,1990
4550,6771,2650,2010
5947,8439,8950,1990
8879,791,1850,1990
8839,6145,7750,2010
2334,2082,9550,2000
7705,1914,8550,2000
3572,6250,1150,1990
1782,9444,6150,1990
7862,2716,2750,1990
1958,6148,1050,2010
4545,4132,3150,2000
5356,7012,7650,2010
4689,4976,6850,1990
5632,2401,1650,2000
5460,8281,9150,2010
2215,492,6250,1990
9399,5655,5650,1990
8168,4017,8450,2010
1553,3533,5450,2010
8688,620,6750,2000
6521,5098,3350,2000
7956,4378,3750,1990
928,698,3650,2000
2016,9934,6250,2000
8629,6305,6250,2010
3137,8603,2050,2010
4896,8268,2050,1990
5382,7252,7550,1990
6203,267,8350,1990
2161,3180,6750,1990
2635,15,5750,1990
2286,1080,7050,2000
6257,3555,9650,2010
2522,8847,1650,2010
6322,8077,6350,2010
7783,4373,250,2000
2224,2948,9450,1990
9014,6838,5650,2010
2306,3723,4050,1990
9764,14,1950,1990
2129,4181,2050,2000
2693,7226,1950,2010
1483,8219,450,2000
6346,578,450,1990
9589,7328,1950,2000
8035,5229,7750,2000
2227,1497,1050,2010
2850,3118,8350,2000
5972,5262,7050,1990
5172,1006,9950,2010
8537,6871,9750,2010
5349,4553,7550,1990
3655,1721,6250,1990
3630,7450,8450,2010
9191,4357,4250,1990
5098,3758,1750,2010
3773,9305,7150,2000
8214,6465,4850,2010
8707,6811,650,2010
9041,4881,4850,2000
6334,376,7650,2000
623,7185,6350,2000
6413,9388,4250,2000
8217,9572,6450,1990
6392,4337,7250,2010
2215,3206,7050,1990
6374,7928,650,2010
7243,1109,8950,1990
9500,9050,950,1990
1266,5003,9450,2010
9943,6962,6450,1990
3065,6263,8550,2010
1353,461,8850,1990
7419,3444,4850,1990
7221,1818,750,2010
9985,5997,3750,2000
5294,7474,7550,2010
6966,5042,9650,1990
8333,2247,4650,2000
7202,8652,4650,2000
472,8694,5250,1990
4583,3158,2750,2000
7408,8531,8750,1990
2435,8324,2950,1990
962,902,8550,1990
9191,986,3150,2000
9332,6104,6650,1990
6603,6016,2450,1990
8830,4842,8150,2000
3419,6993,1650,2010
8549,6261,4150,1990
1664,7690,250,2000
1327,8424,2550,1990
6955,7259,5950,2010
1925,7838,7550,2010
2843,1018,6650,2000
2292,4225,1950,2000
7369,1303,7250,1990
8351,2218,3350,1990
9179,705,8450,2000
3334,6155,2050,1990
5962,2259,4250,2010
4299,9536,6850,2000
2248,8829,4450,1990
217,513,5850,2000
2786,8130,1150,1990
6802,862,4850,2000
5934,1308,5850,1990
9968,1936,4750,1990
6643,3056,9250,1990
1543,2268,4550,1990
6887,214,1450,2010
9265,5659,6550,2010
5,4610,1850,2000
6983,579,4150,2010
6848,206,7650,2010
2332,6583,7950,2000
3726,4857,1550,1990
4061,9908,1650,2000
6964,7616,4050,1990
7493,9683,6250,2010
702,197,5850,2010
7534,3598,1250,1990
9222,3195,2150,1990
5069,3071,7650,2000
559,1424,450,2000
879,5135,7450,2010
4139,1286,1550,1990
6180,6090,7150,1990
7224,5852,4850,1990
9468,8233,9950,1990
770,4276,8350,2000
4759,2088,6950,2010
6976,721,3050,1990
7361,2373,2950,1990
8959,1147,8950,2000
1880,4483,2250,2000
8436,3528,3250,2000
9010,8736,8150,2000
3734,1442,950,2000
2366,936,9750,1990
3266,7557,4950,2010
4936,2309,6650,2000
2630,5573,8050,1990
7737,7932,3750,2000
528,7761,2650,1990
560,1478,6950,1990
4676,3388,7150,2010
7495,2593,6250,2000
1512,7148,2050,2000
7087,8565,150,2000
2194,1188,450,2000
2398,1180,9850,1990
5123,7325,6550,1990
8905,3634,9150,2000
5164,1148,6450,2010
2137,5290,150,1990
8287,114,5250,1990
3012,2011,4750,1990
747,8669,150,2000
8193,1255,850,1990
1452,1047,550,2000
8069,5821,1050,2000
1652,2734,6850,2010
9393,6255,5950,1990
9973,2948,2350,2000
5478,2489,9450,2000
3959,7611,7150,2000
7591,2646,950,2000
1031,6555,9550,2010
7774,7223,4450,1990
1211,6694,350,2000
313,6868,5550,2010
8136,3484,1550,2010
5684,1326,1650,1990
2907,2275,5250,2000
5334,7267,8650,2000
7071,8860,3850,1990
4942,7793,1050,1990
5146,6830,8250,2000
1337,3909,8950,1990
5777,3517,2250,1990
8510,1506,3950,2010
5333,1885,5550,2010
6098,2404,6050,2010
3571,1765,6050,1990
989,6934,6150,2000
7467,5795,3650,1990
2747,7655,1450,2000
7272,7334,6750,1990
6287,6382,9850,2000
3058,3243,9550,1990
3153,8242,7950,2010
2550,5283,7250,2010
8031,8808,5650,1990
7277,6584,9950,2010
1969,8618,7150,2010
26,1085,6650,2010
1754,9014,5850,2010
6531,8341,1550,2010
6907,9482,9150,2000
531,684,3150,2010
7433,7468,6250,1990
5964,6722,2550,1990
681,4128,3150,2000
5660,3888,8150,2010
4778,5382,9650,2000
9809,4757,5350,1990
1596,5679,4550,2010
1682,1084,6050,2010
6246,9740,3950,1990
1353,5926,9650,1990
8922,7282,3850,2000
7038,4001,3650,2000
3744,4916,2750,2000
6998,2683,2050,2000
7828,3704,6950,1990
4981,1783,7250,1990
2479,4188,150,1990
7379,5135,2450,2000
6069,2890,7350,1990
1461,5616,9050,1990
758,6847,6150,1990
8343,4324,8550,1990
7803,1173,1250,2000
4155,2233,1750,1990
2391,9853,1150,2010
7371,5097,8750,2010
104,3636,8250,2000
1622,4531,2450,2010
8519,9244,6050,1990
6328,1675,7250,2010
9981,79,550,1990
8608,5955,5450,2010
8634,9260,7950,1990
9044,8987,8750,2010
4348,6533,3150,1990
4585,6733,7650,1990
6919,2991,6150,2000
2789,6224,6350,2000
951,977,550,2010
4080,3113,9950,2000
8892,810,1750,2010
5326,1242,6950,1990
4477,1335,8150,2010
2360,396,2850,2010
3948,456,6550,2010
1404,7455,2750,2000
5257,1390,950,2010
8820,4803,6650,1990
4463,3737,3450,2000
4907,9192,6150,2010
3554,1055,3050,1990
2605,379,9150,2000
6471,7467,7950,2000
3231,4864,4350,2000
2265,3414,3050,1990
7360,3542,8350,2010
283,8697,3950,1990
8023,93,50,2010
4661,4104,7850,2000
6539,9114,7050,2000
5427,2528,8550,1990
9970,5352,4750,2010
7930,6450,6950,2010
363,1383,4650,1990
5225,5173,5550,2010
4225,7376,50,1990
5511,5336,4850,1990
1793,6606,150,2000
780,8959,5750,2000
760,5336,6750,2010
1126,4823,8750,1990
8205,9159,6150,2000
5315,5188,2150,2010
3193,5662,4350,2000
2009,6526,3150,2010
3924,1528,9650,2000
4076,3795,8250,2010
6356,3753,5850,2010
1167,1288,2450,2010
9830,4280,2350,2010
6532,1881,7050,1990
2591,5918,6950,1990
8834,100,4650,2010
1966,1544,950,2000
5913,2493,750,1990
4624,8422,3850,1990
386,8486,8150,1990
9130,7146,8650,2000
7381,193,1750,2010
2342,5148,4350,1990
3514,8768,1650,1990
4532,9567,6850,2000
107,829,2150,1990
1294,6229,1450,2000
3898,8336,3650,2010
1067,6374,7050,1990
4690,8682,3150,1990
1393,7347,4750,1990
3711,8402,450,1990
6826,1159,5050,1990
2923,7647,7650,2010
7215,63,9850,2000
3198,4113,2550,2000
8180,6473,5050,1990
2493,3918,7350,2000
5231,229,250,1990
9947,8022,1950,1990
4815,3894,1350,1990
8940,1819,1950,2010
197,8747,6250,2010
8049,6334,4350,2000
3530,8629,9750,2010
3340,6295,1050,2000
7701,5262,8450,1990
5582,7964,5950,2010
1601,4150,3650,2000
3492,9939,3350,1990
9262,5202,5350,2000
8286,3039,3550,1990
3684,6838,3650,1990
7201,6364,4350,2000
552,3293,450,1990
2903,1830,9650,2000
8360,4176,8250,2000
4991,5888,5750,2000
7001,6531,6650,2010
8688,2097,8150,2010
6133,481,6750,1990
2160,3491,4450,2010
8029,3860,550,2010
123,7973,1050,2010
3631,3248,250,2000
6435,6395,350,1990
5871,5722,6450,1990
449,8226,5050,2000
9720,2042,9150,2000
3005,4289,3750,2000
3608,9582,2950,2010
3636,933,3850,2010
3492,6750,8350,2000
9093,9950,8850,2000
5803,679,4550,2000
2751,5958,7350,2010
6713,2794,9350,2010
1060,8294,8250,1990
2703,2690,5350,2010
8920,3697,2450,2000
3011,8530,3750,1990
9134,2964,9550,2000
5539,2382,8650,2010
5685,7992,7650,1990
9029,5034,5050,2000
6957,1241,6150,2000
8987,7439,650,1990
592,6679,7550,2010
8088,9262,8250,2010
402,1405,650,2000
7990,9721,5250,1990
1109,1591,7350,1990
3762,7571,3450,2000
5624,5056,8150,1990
6000,1086,250,2010
7408,3926,7850,1990
9398,2972,8450,2000
1375,5875,1850,2010
4763,8588,8850,2000
1918,3592,1550,2010
1190,7253,9250,1990
7653,9985,8050,2010
4095,6869,2850,1990
6943,1984,1650,2010
6710,3373,4550,2010
8446,2133,850,2010
9907,9543,3150,2010
5519,2499,2550,2000
4785,4939,9850,2000
2599,1822,3850,2010
3595,4409,8650,1990
254,4504,4450,2000
3838,6040,9050,2000
8080,8721,5250,2010
3556,5770,8450,2000
7129,6704,7750,1990
3529,6793,4850,2010
1898,9458,750,2010
7071,2474,1450,1990
9895,4809,1550,2000
3204,6666,8350,2010
6218,9381,5550,1990
1654,2349,750,2010
9988,7824,3150,2010
2625,882,9150,2010
14,6113,2450,2010
4308,2409,9850,1990
4685,8712,7350,2010
7895,9531,4750,2000
5771,9071,9150,2010
6807,2797,5450,2010
5126,4115,8950,2000
8885,4634,7250,2010
9330,5411,6650,2000
2614,8666,9250,2010
5260,344,5550,1990
7590,6435,2550,1990
692,6343,1650,2010
9114,2859,250,2000
2872,7660,50,1990
1875,2826,950,2000
3178,7999,5750,2010
717,7777,9550,1990
2503,7919,3350,2010
9928,1782,8650,2010
904,1334,6350,1990
7428,1905,5250,2010
7364,9232,9750,2000
4385,5640,650,2010
9436,833,8850,1990
8114,3772,7450,2010
1613,5907,7750,2000
1485,8851,5650,1990
6356,6962,6050,2000
4962,4251,250,2010
5922,9055,750,1990
6626,2819,350,1990
8646,5901,350,2010
7238,1146,8450,2010
883,9803,150,2000
3161,3690,6450,2010
9640,3703,5750,2000
8428,5325,3250,1990
9257,9116,7150,2010
6204,5032,7950,2000
4931,1983,3250,2010
3505,3385,7550,2010
2609,1356,750,2010
5637,1211,9350,2000
9036,2704,3850,2010
7719,4011,5250,2010
9027,1287,8450,2010
8851,2913,8950,2010
7351,4955,650,2010
7896,8342,3250,1990
5880,3742,1550,1990
878,9471,9750,2000
4252,8286,1150,2000
2336,7508,2250,2000
5791,5134,5950,1990
6235,6348,1050,1990
3863,1431,2350,2000
3732,6058,1850,2010
4963,5127,650,2000
9812,2639,2650,2000
3179,6829,7450,2010
8259,9080,6850,2000
6917,9225,7250,2010
1413,4233,9350,2010
5397,6713,1550,2010
5052,1035,250,1990
2523,7192,1750,2010
6964,8847,1950,2010
9053,378,2850,1990
6331,59,3550,2000
3850,1159,7750,1990
5964,2118,3050,2000
3588,5168,50,2000
7030,4947,7950,2010
7429,3097,2250,1990
7891,930,5050,1990
9888,8683,9750,2000
2076,5721,3050,2010
9973,371,450,2010
7495,7732,5850,2000
2471,1955,1450,2000
7039,3784,3350,2000
4046,9465,350,2000
1169,8427,1150,1990
18,5550,4750,1990
6366,9001,9950,2010
6814,1750,1650,2000
6540,1247,7350,2010
7111,1424,3750,2010
8466,8604,6850,1990
1169,3429,7350,1990
4049,1075,450,1990
8902,1202,4650,1990
219,8565,8750,2000
2262,5659,1750,2010
4002,8894,1850,2000
6169,960,3950,1990
570,7217,4950,2000
9800,2704,9150,1990
4143,368,8950,2000
3015,4424,8750,2000
2389,6616,550,2000
3714,442,6650,2010
3277,7733,8650,2010
2452,6041,750,2010
8797,926,1150,1990
9681,1643,5950,1990
2318,5351,1250,2000
3577,8313,2650,1990
6462,441,650,1990
8830,6886,8850,1990
116,6868,1950,1990
2163,8399,850,2000
2738,3824,9450,1990
4394,6004,2650,2000
9243,3934,5650,1990
9353,5203,5050,2000
4321,2721,2050,1990
6247,5815,3950,1990
9226,9092,9950,1990
9627,792,8950,2010
1309,1054,5150,2000
2477,7930,5150,2000
9830,4640,5750,2010
8937,950,9850,2010
464,3264,8750,2000
18,7251,3650,1990
1009,1420,1150,2010
448,4585,3250,1990
5554,2110,3850,2010
3976,3672,5950,1990
2946,1363,9650,1990
9419,6943,4250,2000
8131,5908,6150,2010
62,6344,750,1990
8216,1102,3350,1990
9521,7992,4550,2010
7685,3006,8650,2010
5572,3561,9250,2010
4668,9085,9650,2000
9194,336,5650,2010
1960,8864,2150,1990
2260,2247,7250,2000
405,9343,9050,2000
7745,8595,2450,2000
6044,6203,5850,1990
6403,2491,3250,2010
18,9590,6450,2010
6253,9262,9450,2000
7937,3803,5550,2010
8148,1502,5650,1990
2742,8805,1150,2000
7437,219,5250,2000
114,4711,650,2010
4970,9851,9650,1990
8358,3373,3950,2000
3068,6445,4950,1990
5112,2774,8550,1990
4529,8653,7550,2000
5038,3778,3050,2000
2780,8357,9850,2000
8702,5100,8050,2010
7376,7686,4750,2000
8461,1068,2550,1990
5676,5199,5050,1990
8774,6333,9750,1990
9664,2777,2850,2010
5299,1159,7650,1990
1778,4827,6750,1990
1769,2524,6450,2000
1867,6262,9950,2000
2154,2779,2950,2000
9855,5122,4750,1990
1006,6549,3650,1990
7432,5511,1650,1990
9916,6631,1050,2000
5849,4797,850,2010
3040,3739,1350,1990
8811,9540,7750,2010
2336,8570,2450,2000
8864,3156,6250,2000
5470,5678,5950,2010
2562,4897,2250,2010
5285,1754,8950,1990
6271,6423,5850,2000
1461,2768,4250,2010
1105,5978,7750,2010
9902,5012,750,2000
7353,7112,5050,1990
2544,5497,6950,2000
5098,2345,5050,2010
8982,8948,3550,2000
1794,6953,2550,2000
7044,1135,550,2010
7544,2309,350,2000
39,2853,1250,2000
6323,8771,350,2000
8600,6431,5450,2010
4914,7722,150,2010
4283,7156,3050,2010
6527,3687,2450,2010
6554,6714,3350,2010
7507,5520,250,2000
728,7270,4550,2010
8944,4034,4950,2010
2317,8881,6150,2010
8180,7484,5750,1990
9266,4371,8250,2000
7483,8393,8850,2000
6183,20,50,2010
8202,1598,8850,2010
2751,6244,7750,2010
9525,2390,8550,2010
1519,8030,7450,1990
4161,1966,750,2010
521,3433,6950,1990
7067,4621,1450,2010
5342,5299,6050,2000
5006,4771,2850,2010
3075,6094,4450,2000
7821,6913,850,1990
7256,1340,8750,2010
3590,3786,7150,1990
6563,6068,7750,2000
9564,2038,2850,2000
2807,6178,6950,2000
2546,9242,6650,1990
7361,2958,1250,2000
6632,2546,5950,2010
1944,3691,7650,1990
8223,8298,4450,1990
2150,4494,4650,2000
7143,713,4950,1990
2682,5944,4850,2000
6035,3965,150,2010
8119,2839,4050,2000
4567,1897,9950,1990
4254,5873,2050,2010
7152,2319,5850,2010
7640,7649,5450,2000
8091,1538,7350,1990
3398,8474,5150,2010
739,1860,2650,2000
1633,5291,6550,2000
6920,7130,350,2000
4305,4815,2850,2000
8679,6299,950,2000
3396,622,9950,1990
4779,1647,9950,1990
7712,5550,5550,2010
3672,7792,1950,2010
4084,5854,1350,1990
1264,6839,5350,2010
5817,1964,3650,2000
8924,3643,750,1990
338,1544,8650,2010
7848,698,8750,1990
9224,9060,1650,1990
6063,4919,950,2010
4734,6356,6550,2000
740,7570,4050,1990
1738,1574,4650,2000
7009,6971,450,2010
9545,4041,3550,2000
5449,9611,8250,1990
3191,7935,2750,2010
1608,7860,3850,1990
510,7871,7150,2010
3290,5835,3450,2010
6089,7327,3750,2000
7552,4987,9650,2010
3927,7761,2250,2010
8451,4141,150,1990
5075,506,7850,2010
4078,3559,9550,2010
6746,1468,1950,1990
3743,4471,550,2000
3991,2424,7750,2010
4457,2348,4250,2010
2696,9924,3150,2010
4393,5851,8550,2000
6966,2360,2950,2010
9148,6461,6250,2010
5123,6890,5650,2010
8700,7829,7550,1990
1163,2688,6550,2010
8699,6602,5350,1990
6512,9295,9750,2000
453,6280,3450,1990
9611,3492,5350,2000
2221,8313,9150,1990
6687,3088,450,2010
7186,2545,6250,2000
4839,8005,8750,1990
8835,582,550,2010
5874,2994,4150,2000
5261,1801,8750,1990
6077,7354,3150,2010
7126,6487,9250,1990
8381,3561,8050,2000
6502,4308,3950,2000
2505,3627,350,1990
9878,3240,8350,1990
9517,5716,2750,2000
1986,8996,2350,1990
6039,1572,5450,2010
185,3549,3450,2000
4757,9781,50,1990
7306,8881,8550,2010
4104,2764,5550,1990
6468,7695,8450,2000
3802,6211,5050,1990
6457,4057,9750,2000
5675,2614,6750,2010
8549,6560,5050,1990
1373,2724,6050,1990
776,3502,5650,2010
8558,9130,8050,2010
1668,4390,8950,2000
5966,286,4650,1990
2024,1164,950,2010
1679,8857,4650,1990
