id:id,city:string,state,country:string
1247,city1,state0,country3
1248,city18,state4,country3
1249,city2,state0,country3
1250,city8,state3,country1
1251,city14,state7,country2
1252,city8,state0,country4
1253,city18,state3,country3
1254,city9,state3,country2
1255,city8,state4,country1
1256,city3,state4,country2
1257,city11,state3,country2
1258,city10,state6,country2
1259,city8,state4,country3
1260,city7,state8,country3
1261,city5,state0,country4
1262,city17,state3,country4
1263,city3,state0,country4
1264,city13,state5,country0
1265,city11,state3,country1
1266,city14,state5,country1
1267,city17,state9,country1
1268,city7,state5,country0
1269,city13,state3,country2
1270,city2,state3,country0
1271,city1,state9,country1
1272,city18,state5,country1
1273,city5,state9,country2
1274,city15,state3,country1
1275,city9,state4,country0
1276,city4,state7,country2
1277,city19,state7,country0
1278,city8,state6,country1
1279,city16,state9,country3
1280,city0,state9,country2
1281,city7,state8,country3
1282,city1,state1,country3
1283,city12,state4,country0
1284,city8,state4,country3
1285,city1,state4,country0
1286,city10,state7,country2
1287,city6,state2,country0
1288,city12,state5,country0
1289,city7,state7,country0
1290,city15,state5,country3
1291,city16,state7,country4
1292,city10,state1,country2
1293,city6,state3,country4
1294,city15,state9,country3
1295,city15,state5,country3
1296,city16,state0,country2
1297,city1,state1,country1
1298,city8,state2,country2
1299,city14,state3,country4
1300,city13,state3,country2
1301,city10,state9,country0
1302,city7,state5,country2
1303,city19,state6,country0
1304,city11,state4,country1
1305,city19,state9,country0
1306,city1,state5,country4
1307,city15,state7,country0
1308,city14,state8,country2
1309,city0,state2,country0
1310,city15,state4,country4
1311,city9,state2,country0
1312,city18,state6,country4
1313,city17,state9,country2
1314,city1,state7,country1
1315,city1,state3,country1
1316,city7,state4,country4
1317,city8,state5,country3
1318,city3,state6,country2
1319,city8,state3,country3
1320,city8,state4,country0
1321,city12,state5,country1
1322,city2,state2,country4
1323,city6,state4,country1
1324,city15,state0,country2
1325,city1,state6,country3
1326,city1,state6,country1
1327,city0,state1,country2
1328,city1,state9,country4
1329,city2,state9,country0
1330,city0,state8,country3
1331,city1,state1,country0
1332,city16,state8,country1
1333,city15,state8,country2
1334,city16,state1,country4
1335,city15,state1,country1
1336,city5,state1,country2
1337,city11,state6,country1
1338,city4,state4,country1
1339,city4,state8,country0
1340,city16,state6,country4
1341,city6,state4,country0
1342,city14,state6,country0
1343,city4,state4,country0
1344,city9,state9,country1
1345,city14,state6,country0
1346,city1,state6,country0
1347,city15,state8,country1
1348,city6,state1,country4
1349,city9,state0,country1
1350,city17,state6,country0
1351,city7,state0,country1
1352,city1,state0,country3
1353,city5,state4,country2
1354,city3,state7,country3
1355,city10,state0,country4
1356,city3,state1,country2
1357,city18,state6,country0
1358,city1,state7,country0
1359,city9,state7,country1
1360,city9,state9,country1
1361,city0,state9,country3
1362,city19,state9,country1
1363,city3,state9,country2
1364,city19,state3,country4
1365,city7,state8,country2
1366,city0,state4,country3
1367,city2,state8,country2
1368,city6,state7,country0
1369,city6,state2,country1
1370,city0,state6,country0
1371,city17,state5,country2
1372,city3,state1,country2
1373,city10,state9,country1
1374,city12,state3,country0
1375,city19,state5,country1
1376,city11,state6,country1
1377,city8,state1,country3
1378,city18,state9,country0
1379,city7,state9,country3
1380,city3,state9,country4
1381,city14,state2,country3
1382,city14,state9,country2
1383,city1,state2,country0
1384,city4,state8,country3
1385,city14,state5,country0
1386,city4,state3,country3
1387,city13,state6,country0
1388,city12,state7,country0
1389,city9,state1,country3
1390,city6,state6,country0
1391,city5,state3,country1
1392,city10,state4,country0
1393,city14,state0,country4
1394,city15,state1,country3
1395,city2,state0,country2
1396,city10,state5,country4
1397,city12,state9,country0
1398,city17,state1,country4
1399,city14,state7,country0
1400,city12,state5,country3
1401,city8,state6,country4
1402,city16,state3,country4
1403,city16,state1,country1
1404,city11,state7,country0
1405,city8,state9,country3
1406,city15,state8,country0
1407,city19,state4,country3
1408,city7,state4,country0
1409,city5,state0,country1
1410,city17,state4,country0
1411,city6,state5,country2
1412,city8,state2,country1
1413,city7,state8,country2
1414,city13,state6,country2
1415,city9,state6,country0
1416,city8,state7,country3
1417,city10,state3,country1
1418,city14,state4,country3
1419,city5,state3,country2
1420,city19,state4,country1
1421,city3,state6,country0
1422,city12,state2,country2
1423,city2,state7,country3
1424,city17,state7,country3
1425,city2,state0,country3
1426,city0,state2,country3
1427,city12,state1,country3
1428,city13,state5,country4
1429,city6,state2,country3
1430,city12,state8,country0
1431,city10,state4,country0
1432,city10,state4,country0
1433,city0,state5,country1
1434,city4,state4,country1
1435,city1,state7,country3
1436,city0,state3,country3
1437,city5,state9,country4
1438,city17,state2,country0
1439,city1,state6,country3
1440,city9,state9,country3
1441,city7,state7,country4
1442,city7,state2,country4
1443,city12,state1,country3
1444,city4,state8,country3
1445,city1,state2,country2
1446,city13,state5,country2
1447,city15,state2,country4
1448,city1,state5,country1
1449,city6,state8,country0
1450,city7,state3,country4
1451,city8,state9,country4
1452,city9,state8,country4
1453,city3,state6,country1
1454,city14,state6,country3
1455,city18,state1,country4
1456,city1,state3,country1
1457,city17,state7,country0
1458,city11,state0,country1
1459,city4,state4,country4
1460,city8,state1,country2
1461,city0,state7,country3
1462,city19,state9,country0
1463,city14,state5,country2
1464,city6,state8,country2
1465,city0,state0,country3
1466,city0,state6,country4
1467,city5,state7,country3
1468,city11,state5,country1
1469,city12,state1,country1
1470,city4,state6,country0
1471,city17,state0,country0
1472,city3,state2,country3
1473,city1,state6,country1
1474,city19,state2,country1
1475,city17,state2,country1
1476,city16,state2,country1
1477,city16,state0,country2
1478,city7,state2,country2
1479,city17,state5,country4
1480,city15,state2,country0
1481,city18,state9,country3
1482,city4,state0,country2
1483,city9,state8,country0
1484,city12,state5,country2
1485,city12,state5,country4
1486,city5,state0,country3
1487,city11,state8,country3
1488,city1,state9,country4
1489,city4,state7,country0
1490,city14,state6,country1
1491,city13,state7,country4
1492,city18,state6,country3
1493,city15,state2,country3
1494,city3,state9,country0
1495,city16,state6,country1
1496,city18,state6,country4
1497,city15,state5,country1
1498,city2,state8,country4
1499,city2,state8,country4
1500,city18,state5,country2
1501,city2,state4,country0
1502,city0,state1,country1
1503,city8,state3,country3
1504,city8,state1,country1
1505,city7,state3,country2
1506,city11,state8,country1
1507,city11,state0,country3
1508,city18,state5,country2
1509,city8,state8,country1
1510,city8,state0,country0
1511,city13,state5,country0
1512,city16,state7,country3
1513,city11,state3,country2
1514,city10,state6,country2
1515,city6,state0,country1
1516,city8,state9,country1
1517,city15,state9,country3
1518,city1,state6,country4
1519,city9,state8,country2
1520,city14,state7,country1
1521,city19,state0,country1
1522,city10,state8,country1
1523,city9,state2,country4
1524,city2,state2,country0
1525,city2,state1,country2
1526,city12,state9,country3
1527,city12,state3,country3
1528,city15,state0,country3
1529,city18,state6,country3
1530,city1,state1,country3
1531,city6,state8,country1
1532,city7,state9,country1
1533,city17,state4,country4
1534,city4,state3,country1
1535,city19,state7,country3
1536,city11,state7,country2
1537,city10,state0,country2
1538,city11,state3,country0
1539,city18,state3,country0
1540,city3,state8,country2
1541,city15,state5,country4
1542,city19,state2,country3
1543,city7,state9,country2
1544,city12,state9,country3
1545,city10,state1,country0
1546,city7,state0,country1
1547,city3,state2,country2
1548,city5,state0,country3
1549,city18,state8,country2
1550,city16,state1,country1
1551,city10,state7,country4
1552,city18,state1,country1
1553,city10,state6,country3
1554,city13,state0,country3
1555,city2,state8,country1
1556,city18,state1,country1
1557,city3,state6,country0
1558,city1,state8,country0
1559,city5,state7,country4
1560,city17,state0,country1
1561,city9,state3,country3
1562,city13,state5,country0
1563,city16,state0,country4
1564,city18,state7,country3
1565,city18,state2,country2
1566,city3,state1,country4
1567,city0,state6,country1
1568,city14,state7,country0
1569,city17,state2,country4
1570,city15,state5,country2
1571,city5,state3,country2
1572,city13,state1,country3
1573,city0,state8,country3
1574,city17,state6,country4
1575,city12,state4,country1
1576,city17,state5,country0
1577,city9,state9,country2
1578,city19,state8,country0
1579,city16,state3,country2
1580,city5,state8,country3
1581,city12,state4,country4
1582,city1,state2,country0
1583,city11,state1,country4
1584,city7,state4,country0
1585,city11,state7,country2
1586,city2,state3,country3
1587,city19,state4,country4
1588,city0,state0,country0
1589,city11,state5,country3
1590,city19,state8,country2
1591,city2,state9,country0
1592,city19,state5,country1
1593,city19,state2,country0
1594,city2,state9,country4
1595,city8,state5,country1
1596,city19,state9,country3
1597,city18,state0,country0
1598,city15,state2,country1
1599,city6,state9,country1
1600,city17,state3,country0
1601,city18,state8,country0
1602,city8,state1,country1
1603,city17,state6,country2
1604,city2,state9,country4
1605,city14,state3,country4
1606,city16,state0,country4
1607,city4,state8,country3
1608,city3,state4,country3
1609,city13,state3,country2
1610,city17,state9,country1
1611,city6,state4,country0
1612,city5,state1,country0
1613,city14,state9,country3
1614,city9,state8,country4
1615,city17,state1,country4
1616,city0,state6,country0
1617,city5,state5,country3
1618,city18,state3,country1
1619,city13,state5,country0
1620,city5,state6,country4
1621,city4,state9,country1
1622,city6,state3,country3
1623,city16,state6,country3
1624,city4,state5,country2
1625,city7,state6,country4
1626,city11,state1,country0
1627,city17,state8,country3
1628,city7,state7,country0
1629,city14,state7,country4
1630,city15,state7,country4
1631,city9,state3,country2
1632,city12,state5,country1
1633,city9,state2,country0
1634,city7,state6,country4
1635,city12,state7,country2
1636,city12,state2,country0
1637,city1,state1,country2
1638,city0,state3,country4
1639,city16,state5,country0
1640,city14,state4,country1
1641,city17,state8,country1
1642,city10,state8,country3
1643,city13,state7,country2
1644,city14,state8,country3
1645,city9,state6,country4
1646,city2,state3,country4
1647,city10,state2,country4
1648,city12,state3,country1
1649,city15,state1,country2
1650,city9,state3,country4
1651,city18,state3,country0
1652,city2,state4,country1
1653,city5,state7,country2
1654,city18,state8,country1
1655,city6,state6,country1
1656,city1,state8,country0
1657,city19,state3,country0
1658,city16,state0,country3
1659,city17,state4,country2
1660,city15,state9,country2
1661,city2,state9,country1
1662,city3,state0,country0
1663,city12,state6,country0
1664,city14,state2,country1
1665,city4,state0,country1
1666,city2,state3,country2
1667,city17,state6,country3
1668,city19,state6,country2
1669,city8,state5,country3
1670,city8,state6,country1
1671,city6,state5,country4
1672,city15,state7,country3
1673,city18,state9,country0
1674,city9,state5,country2
1675,city17,state3,country1
